title,released,url
Polri Diminta Tindak Aksi Oknum Ormas yang Tutup Tambang di Kalteng,25/3/2024 22:00 WIB,https://news.detik.com/berita/d-7261456/polri-diminta-tindak-aksi-oknum-ormas-yang-tutup-tambang-di-kalteng
UNJ Siapkan Langkah Hukum soal Penipuan Magang Ferienjob ke Jerman,25/3/2024 21:54 WIB,https://news.detik.com/berita/d-7261366/unj-siapkan-langkah-hukum-soal-penipuan-magang-ferienjob-ke-jerman
PDIP Sentil Golkar soal Kursi Ketua DPR: Tak Bisa Ubah UU MD3 Usai Pemilu!,25/3/2024 21:45 WIB,https://news.detik.com/pemilu/d-7261362/pdip-sentil-golkar-soal-kursi-ketua-dpr-tak-bisa-ubah-uu-md3-usai-pemilu
Banjir Tegal Alur Berhari-hari Berujung Permintaan Maaf Heru Budi,25/3/2024 21:41 WIB,https://news.detik.com/berita/d-7261360/banjir-tegal-alur-berhari-hari-berujung-permintaan-maaf-heru-budi
Momen Kapolda-Pj Gubernur Jabar Temui Warga Korban Longsor di Cipongkor,26/3/2024 23:46 WIB,https://news.detik.com/berita/d-7263350/momen-kapolda-pj-gubernur-jabar-temui-warga-korban-longsor-di-cipongkor
"2 Truk CPO dan Mobil Tabrakan Beruntun di Sijunjung Sumbar, 2 Sopir Tewas",26/3/2024 23:40 WIB,https://news.detik.com/berita/d-7263346/2-truk-cpo-dan-mobil-tabrakan-beruntun-di-sijunjung-sumbar-2-sopir-tewas
Pecatan TNI Ditangkap di Lampung Terkait Senpi Rakitan dan Uang Palsu,26/3/2024 23:28 WIB,https://news.detik.com/berita/d-7263338/pecatan-tni-ditangkap-di-lampung-terkait-senpi-rakitan-dan-uang-palsu
Sekjen Gerindra Jelaskan Tujuan Paguyuban Gerakan Solidaritas Nasional,26/3/2024 23:15 WIB,https://news.detik.com/pemilu/d-7263334/sekjen-gerindra-jelaskan-tujuan-paguyuban-gerakan-solidaritas-nasional
"WN Prancis Dideportasi dari Bali, Sempat Ngamuk hingga Buka Celana",26/3/2024 23:11 WIB,https://news.detik.com/berita/d-7263331/wn-prancis-dideportasi-dari-bali-sempat-ngamuk-hingga-buka-celana
Kapolres-Dandim Cimahi Pimpin Evakuasi 3 Korban Longsor di Cipongkor,26/3/2024 22:48 WIB,https://news.detik.com/berita/d-7263322/kapolres-dandim-cimahi-pimpin-evakuasi-3-korban-longsor-di-cipongkor
Komentar Pengguna MRT Kala Tap In Kartu Kini Wajib di Reader JakLingko,26/3/2024 22:39 WIB,https://news.detik.com/berita/d-7263319/komentar-pengguna-mrt-kala-tap-in-kartu-kini-wajib-di-reader-jaklingko
"Prabowo Usul 'Gerakan Solidaritas Nasional', TKN: Bisa Jaga Silaturahmi",26/3/2024 22:33 WIB,https://news.detik.com/pemilu/d-7263316/prabowo-usul-gerakan-solidaritas-nasional-tkn-bisa-jaga-silaturahmi
Jokowi Nobar Indonesia Vs Vietnam: Bangga Lihat Serangan Timnas Garuda,26/3/2024 22:10 WIB,https://news.detik.com/berita/d-7263298/jokowi-nobar-indonesia-vs-vietnam-bangga-lihat-serangan-timnas-garuda
4 Rumah di Kota Tangerang Terbakar Akibat Gas Kompor Bocor,26/3/2024 22:07 WIB,https://news.detik.com/berita/d-7263293/4-rumah-di-kota-tangerang-terbakar-akibat-gas-kompor-bocor
Tap In Kartu Uang Elektronik di MRT Kini Beralih Pakai Reader JakLingko,26/3/2024 22:07 WIB,https://news.detik.com/berita/d-7263292/tap-in-kartu-uang-elektronik-di-mrt-kini-beralih-pakai-reader-jaklingko
Cerita di Balik Hapus Tato: Move On hingga Bersih saat Dipanggil Tuhan,26/3/2024 22:00 WIB,https://news.detik.com/berita/d-7263285/cerita-di-balik-hapus-tato-move-on-hingga-bersih-saat-dipanggil-tuhan
"Lalin di Tol Merak Diprediksi Meningkat 3,60% Saat Mudik Lebaran 2024",26/3/2024 21:58 WIB,https://news.detik.com/berita/d-7263283/lalin-di-tol-merak-diprediksi-meningkat-3-60-saat-mudik-lebaran-2024
Kejagung Periksa 142 Saksi di Kasus Korupsi Komoditas Timah,26/3/2024 21:41 WIB,https://news.detik.com/berita/d-7263264/kejagung-periksa-142-saksi-di-kasus-korupsi-komoditas-timah
Kejagung Jelaskan Kaitan Harvey Moeis dengan Helena Lim di Kasus Timah,27/3/2024 23:59 WIB,https://news.detik.com/berita/d-7265364/kejagung-jelaskan-kaitan-harvey-moeis-dengan-helena-lim-di-kasus-timah
Menko Polhukam Bentuk Tim Khusus Tangani Mahasiswa Korban TPPO Ferienjob,27/3/2024 23:25 WIB,https://news.detik.com/berita/d-7265345/menko-polhukam-bentuk-tim-khusus-tangani-mahasiswa-korban-tppo-ferienjob
Petani Musi Banyuasin Tewas Diterkam Buaya Saat Wudu di Sungai Biduk,27/3/2024 23:14 WIB,https://news.detik.com/berita/d-7265342/petani-musi-banyuasin-tewas-diterkam-buaya-saat-wudu-di-sungai-biduk
Waka MPR Minta Ada Upaya buat Antisipasi Gangguan Selama Mudik Lebaran,27/3/2024 23:05 WIB,https://news.detik.com/berita/d-7265333/waka-mpr-minta-ada-upaya-buat-antisipasi-gangguan-selama-mudik-lebaran
"Tak Balas-balas WA, Pria di Mampang Ditemukan Tewas dalam Kosan",27/3/2024 22:42 WIB,https://news.detik.com/berita/d-7265317/tak-balas-balas-wa-pria-di-mampang-ditemukan-tewas-dalam-kosan
Peran Harvey Moeis Suami Sandra Dewi Tersangka Korupsi Komoditas Timah,27/3/2024 22:30 WIB,https://news.detik.com/berita/d-7265310/peran-harvey-moeis-suami-sandra-dewi-tersangka-korupsi-komoditas-timah
Kasus Ini yang Bikin Harvey Moeis Suami Sandra Dewi Ditahan Kejagung,27/3/2024 22:20 WIB,https://news.detik.com/berita/d-7265304/kasus-ini-yang-bikin-harvey-moeis-suami-sandra-dewi-ditahan-kejagung
Gaza Kian Memprihatinkan Sampai Anak Muda Ingin Mati Saja,27/3/2024 22:14 WIB,https://news.detik.com/internasional/d-7265301/gaza-kian-memprihatinkan-sampai-anak-muda-ingin-mati-saja
Kementerian ATR/BPN Serahkan Sertifikat Makam Sunan Bonang,27/3/2024 22:14 WIB,https://news.detik.com/berita/d-7265300/kementerian-atr-bpn-serahkan-sertifikat-makam-sunan-bonang
Peran 3 Tersangka Kasus BBM Campur Air di Bekasi: Sekuriti hingga Sopir,27/3/2024 22:00 WIB,https://news.detik.com/berita/d-7265278/peran-3-tersangka-kasus-bbm-campur-air-di-bekasi-sekuriti-hingga-sopir
Momen Harvey Moeis Suami Sandra Dewi Digiring ke Mobil Tahanan Kejagung,27/3/2024 21:59 WIB,https://news.detik.com/berita/d-7265277/momen-harvey-moeis-suami-sandra-dewi-digiring-ke-mobil-tahanan-kejagung
2 Anak Buah Johnny Plate Didakwa Korupsi Rugikan Negara Rp 8 T,27/3/2024 21:55 WIB,https://news.detik.com/berita/d-7265270/2-anak-buah-johnny-plate-didakwa-korupsi-rugikan-negara-rp-8-t
"Wanita di Bandung Jual 21 Senpi Ilegal Titipan Suami, Penyuplai Diburu",27/3/2024 21:52 WIB,https://news.detik.com/berita/d-7265268/wanita-di-bandung-jual-21-senpi-ilegal-titipan-suami-penyuplai-diburu
Mobil Tabrak Barier Beton Busway di Jl Gatot Subroto Jaksel,27/3/2024 21:40 WIB,https://news.detik.com/berita/d-7265252/mobil-tabrak-barier-beton-busway-di-jl-gatot-subroto-jaksel
"Jawab Gugatan Anies di MK, Bawaslu Jelaskan soal Kenaikan Tunjangan Pegawai",28/3/2024 23:22 WIB,https://news.detik.com/pemilu/d-7267282/jawab-gugatan-anies-di-mk-bawaslu-jelaskan-soal-kenaikan-tunjangan-pegawai
Muzani: Kemenangan Prabowo Awal Perjuangan Wujudkan Cita-Cita Proklamasi,28/3/2024 23:17 WIB,https://news.detik.com/pemilu/d-7267280/muzani-kemenangan-prabowo-awal-perjuangan-wujudkan-cita-cita-proklamasi
MK Pertimbangkan Hadirkan Mensos-Menkeu di Sidang Sengketa Pilpres,28/3/2024 23:13 WIB,https://news.detik.com/pemilu/d-7267275/mk-pertimbangkan-hadirkan-mensos-menkeu-di-sidang-sengketa-pilpres
Polisi Buka Kans Tersangka Baru di Kasus Pengeroyokan Prada Lukman,28/3/2024 23:09 WIB,https://news.detik.com/berita/d-7267273/polisi-buka-kans-tersangka-baru-di-kasus-pengeroyokan-prada-lukman
Bawaslu Sebut Dugaan Penggelembungan Suara Paslon 02 Tak Penuhi Materiil,28/3/2024 23:06 WIB,https://news.detik.com/pemilu/d-7267272/bawaslu-sebut-dugaan-penggelembungan-suara-paslon-02-tak-penuhi-materiil
"Mobil Tertabrak KRL di Cibinong Bogor, Korban Dilarikan ke RS",28/3/2024 23:01 WIB,https://news.detik.com/berita/d-7267269/mobil-tertabrak-krl-di-cibinong-bogor-korban-dilarikan-ke-rs
Jokowi soal Hilirisasi Ditentang Lembaga Internasional: Industrinya Sudah Jadi,28/3/2024 22:57 WIB,https://news.detik.com/berita/d-7267268/jokowi-soal-hilirisasi-ditentang-lembaga-internasional-industrinya-sudah-jadi
"Head to Head di MK: Otto Hasibuan Vs Tim AMIN, Yusril Vs Tim Ganjar",28/3/2024 22:38 WIB,https://news.detik.com/pemilu/d-7267254/head-to-head-di-mk-otto-hasibuan-vs-tim-amin-yusril-vs-tim-ganjar
Imam Besar Istiqlal: Paus Fransiskus Bakal Berkunjung ke RI 3 September,28/3/2024 22:28 WIB,https://news.detik.com/berita/d-7267248/imam-besar-istiqlal-paus-fransiskus-bakal-berkunjung-ke-ri-3-september
Polisi Beri Trauma Healing untuk Anak-anak Korban Longsor Cipongkor,28/3/2024 22:11 WIB,https://news.detik.com/berita/d-7267229/polisi-beri-trauma-healing-untuk-anak-anak-korban-longsor-cipongkor
"Gudang Kertas di Jaktim Terbakar, Dipicu HP Meledak Saat Isi Daya",28/3/2024 22:08 WIB,https://news.detik.com/berita/d-7267228/gudang-kertas-di-jaktim-terbakar-dipicu-hp-meledak-saat-isi-daya
Respons Bawaslu soal Ganjar Gugat Nepotisme Jokowi Menangkan Paslon 02,28/3/2024 22:05 WIB,https://news.detik.com/pemilu/d-7267224/respons-bawaslu-soal-ganjar-gugat-nepotisme-jokowi-menangkan-paslon-02
"2 Pengeroyok Prada Lukman di Cikini Ditahan, Ada 1 Lagi Dibawa ke RS",28/3/2024 21:54 WIB,https://news.detik.com/berita/d-7267212/2-pengeroyok-prada-lukman-di-cikini-ditahan-ada-1-lagi-dibawa-ke-rs
Kaget Banget! Warga Depok Syok Ada Sanca saat Buka Pintu Mobilnya,29/3/2024 23:32 WIB,https://news.detik.com/berita/d-7268699/kaget-banget-warga-depok-syok-ada-sanca-saat-buka-pintu-mobilnya
Airlangga soal Rencana Pertemuan Prabowo-Megawati: Golkar Terbuka,29/3/2024 23:21 WIB,https://news.detik.com/pemilu/d-7268685/airlangga-soal-rencana-pertemuan-prabowo-megawati-golkar-terbuka
"JLNT Casablanca Ditutup Tengah Malam, Polisi Antisipasi Pemotor Melintas",29/3/2024 23:09 WIB,https://news.detik.com/berita/d-7268678/jlnt-casablanca-ditutup-tengah-malam-polisi-antisipasi-pemotor-melintas
"Awal Penemuan Ibu-Anak Lansia Membusuk di Cilandak, ART Cium Bau Busuk",29/3/2024 23:00 WIB,https://news.detik.com/berita/d-7268675/awal-penemuan-ibu-anak-lansia-membusuk-di-cilandak-art-cium-bau-busuk
Dito Ariotedjo Jelaskan Alasan Gibran Beda Pakai Batik di Bukber Golkar,29/3/2024 22:48 WIB,https://news.detik.com/pemilu/d-7268671/dito-ariotedjo-jelaskan-alasan-gibran-beda-pakai-batik-di-bukber-golkar
Ibu dan Anak Lansia Ditemukan Tewas Membusuk dalam Rumah di Cilandak,29/3/2024 22:43 WIB,https://news.detik.com/berita/d-7268667/ibu-dan-anak-lansia-ditemukan-tewas-membusuk-dalam-rumah-di-cilandak
"Gempa M 3,4 Terjadi di Tuban Jatim",29/3/2024 22:33 WIB,https://news.detik.com/berita/d-7268663/gempa-m-3-4-terjadi-di-tuban-jatim
Pria di Sumsel Tewas Usai Dibakar dan Dikubur Hidup-hidup,29/3/2024 22:28 WIB,https://news.detik.com/berita/d-7268658/pria-di-sumsel-tewas-usai-dibakar-dan-dikubur-hidup-hidup
Serangan Mematikan Rusia di Tengah Malam Sasar Ukraina,29/3/2024 22:26 WIB,https://news.detik.com/internasional/d-7268647/serangan-mematikan-rusia-di-tengah-malam-sasar-ukraina
BMKG: Gempa M 3 Bogor Akibat Aktivitas Sesar Aktif Setempat,29/3/2024 22:24 WIB,https://news.detik.com/berita/d-7268635/bmkg-gempa-m-3-bogor-akibat-aktivitas-sesar-aktif-setempat
KPU Vs Tim AMIN soal Gibran Disoal Andai Anies Menang Pilpres,29/3/2024 22:05 WIB,https://news.detik.com/pemilu/d-7268614/kpu-vs-tim-amin-soal-gibran-disoal-andai-anies-menang-pilpres
Airlangga Bersyukur Prabowo-Gibran Hadiri Bukber Partai Golkar,29/3/2024 22:02 WIB,https://news.detik.com/pemilu/d-7268611/airlangga-bersyukur-prabowo-gibran-hadiri-bukber-partai-golkar
Polda Metro Akan Putar Balik Pemudik Roda Dua Bawa Muatan Berlebih,29/3/2024 21:54 WIB,https://news.detik.com/berita/d-7268605/polda-metro-akan-putar-balik-pemudik-roda-dua-bawa-muatan-berlebih
"Gempa M 2,9 Terjadi di Barat Daya Kota Bogor",29/3/2024 21:51 WIB,https://news.detik.com/berita/d-7268596/gempa-m-2-9-terjadi-di-barat-daya-kota-bogor
Selebgram Malang Ungkap Anaknya Dianiaya Pengasuh hingga Lebam,29/3/2024 21:40 WIB,https://news.detik.com/berita/d-7268576/selebgram-malang-ungkap-anaknya-dianiaya-pengasuh-hingga-lebam
"PBB Dorong Gencatan Senjata di Gaza, Israel Minta Perundingan di Doha-Kairo",29/3/2024 21:32 WIB,https://news.detik.com/internasional/d-7268564/pbb-dorong-gencatan-senjata-di-gaza-israel-minta-perundingan-di-doha-kairo
135 KK Mengungsi Imbas Kebakaran Gudang Peluru Ciangsana,30/3/2024 23:57 WIB,https://news.detik.com/berita/d-7269937/135-kk-mengungsi-imbas-kebakaran-gudang-peluru-ciangsana
Pangdam Jaya Tegaskan Gudang Munisi Terbakar Bukan Gedung Yon Armed,30/3/2024 23:43 WIB,https://news.detik.com/berita/d-7269927/pangdam-jaya-tegaskan-gudang-munisi-terbakar-bukan-gedung-yon-armed
Polda Metro Kerahkan Tim Jihandak di Sekitar TKP Kebakaran Gudang Peluru,30/3/2024 23:10 WIB,https://news.detik.com/berita/d-7269900/polda-metro-kerahkan-tim-jihandak-di-sekitar-tkp-kebakaran-gudang-peluru
Kata Gerindra hingga PKB soal Puan Bilang Tak Ada Instruksi Hak Angket,30/3/2024 23:05 WIB,https://news.detik.com/pemilu/d-7269890/kata-gerindra-hingga-pkb-soal-puan-bilang-tak-ada-instruksi-hak-angket
Pangdam Jaya: Gudang Munisi Sudah Dicek Sesuai Prosedur,30/3/2024 23:02 WIB,https://news.detik.com/detiknews/d-7269889/pangdam-jaya-gudang-munisi-sudah-dicek-sesuai-prosedur
Pecahan Diduga Granat Ditemukan di Sekitar TKP Ledakan Gudang Munisi,30/3/2024 22:57 WIB,https://news.detik.com/berita/d-7269883/pecahan-diduga-granat-ditemukan-di-sekitar-tkp-ledakan-gudang-munisi
"Hingga Pukul 21.55, Ledakan Gudang Peluru di Bogor Masih Terdengar",30/3/2024 22:40 WIB,https://news.detik.com/berita/d-7269875/hingga-pukul-21-55-ledakan-gudang-peluru-di-bogor-masih-terdengar
"Kebakaran Gudang Peluru, TNI Pasang Drone untuk Pantau Situasi",30/3/2024 22:38 WIB,https://news.detik.com/berita/d-7269867/kebakaran-gudang-peluru-tni-pasang-drone-untuk-pantau-situasi
Pangdam Jaya Bicara Kemungkinan Selongsong dari Gudang Peluru ke Perumahan,30/3/2024 22:28 WIB,https://news.detik.com/berita/d-7269857/pangdam-jaya-bicara-kemungkinan-selongsong-dari-gudang-peluru-ke-perumahan
Pangdam Jaya Tegaskan Warga Hanya Terdampak Bunyi Ledakan Gudang Munisi,30/3/2024 22:19 WIB,https://news.detik.com/detiknews/d-7269851/pangdam-jaya-tegaskan-warga-hanya-terdampak-bunyi-ledakan-gudang-munisi
Update Kebakaran Gudang Peluru: Tak Ada Lagi Api dan Asap Membumbung Tinggi,30/3/2024 22:19 WIB,https://news.detik.com/berita/d-7269850/update-kebakaran-gudang-peluru-tak-ada-lagi-api-dan-asap-membumbung-tinggi
Sejumlah Ambulans Merapat ke TKP Ledakan Gudang Munisi Daerah Kodam Jaya,30/3/2024 22:12 WIB,https://news.detik.com/berita/d-7269844/sejumlah-ambulans-merapat-ke-tkp-ledakan-gudang-munisi-daerah-kodam-jaya
TNI Masih Tunggu Masuki Gudang Peluru Kodam Jaya yang Terbakar dan Meledak,30/3/2024 22:06 WIB,https://news.detik.com/berita/d-7269836/tni-masih-tunggu-masuki-gudang-peluru-kodam-jaya-yang-terbakar-dan-meledak
PM Israel Benjamin Netanyahu Akan Jalani Operasi Hernia,31/3/2024 23:24 WIB,https://news.detik.com/internasional/d-7271166/pm-israel-benjamin-netanyahu-akan-jalani-operasi-hernia
"Viral Pria Dinarasikan ODGJ Tusuk Pemotor di Bogor, Korban Luka-luka",31/3/2024 22:51 WIB,https://news.detik.com/berita/d-7271148/viral-pria-dinarasikan-odgj-tusuk-pemotor-di-bogor-korban-luka-luka
"Gempa M 4,7 Guncang Laut Tuban Jatim",31/3/2024 22:11 WIB,https://news.detik.com/berita/d-7271107/gempa-m-4-7-guncang-laut-tuban-jatim
KPU Launching Tahapan Pilkada Serentak 2024 di Prambanan,31/3/2024 22:09 WIB,https://news.detik.com/pemilu/d-7271106/kpu-launching-tahapan-pilkada-serentak-2024-di-prambanan
Menhub Tekankan Antisipasi 3 Masalah Ini di Jateng Selama Angkutan Lebaran,31/3/2024 21:53 WIB,https://news.detik.com/berita/d-7271096/menhub-tekankan-antisipasi-3-masalah-ini-di-jateng-selama-angkutan-lebaran
"Satpol PP Geruduk Ruko di Gunungputri Bogor, Sita 52 Botol Miras",31/3/2024 21:42 WIB,https://news.detik.com/berita/d-7271092/satpol-pp-geruduk-ruko-di-gunungputri-bogor-sita-52-botol-miras
"Cek Penanganan Longsor di Sendangmulyo, Walkot Semarang: Ini Harus Detail",31/3/2024 21:41 WIB,https://news.detik.com/berita/d-7271090/cek-penanganan-longsor-di-sendangmulyo-walkot-semarang-ini-harus-detail
PDIP Buka-bukaan Sudah Penjajakan dengan Khofifah untuk Pilgub Jatim 2024,31/3/2024 21:30 WIB,https://news.detik.com/pemilu/d-7271081/pdip-buka-bukaan-sudah-penjajakan-dengan-khofifah-untuk-pilgub-jatim-2024
Anggota DPR Ungkap Cerita Nenek Tak Dapat Bansos yang Buat Risma Nangis,31/3/2024 21:27 WIB,https://news.detik.com/berita/d-7271078/anggota-dpr-ungkap-cerita-nenek-tak-dapat-bansos-yang-buat-risma-nangis
Kapolda Jateng Minta Pemudik Persiapkan Kendaraan dan Fisik,31/3/2024 21:23 WIB,https://news.detik.com/berita/d-7271075/kapolda-jateng-minta-pemudik-persiapkan-kendaraan-dan-fisik
"Syukuran Kemenangan Prabowo-Gibran, Barisan RFG Santuni 58 Anak Yatim",31/3/2024 21:02 WIB,https://news.detik.com/pemilu/d-7271049/syukuran-kemenangan-prabowo-gibran-barisan-rfg-santuni-58-anak-yatim
Mayat Pria Ditemukan di Kali Kolong Tol Ancol,31/3/2024 20:53 WIB,https://news.detik.com/berita/d-7271044/mayat-pria-ditemukan-di-kali-kolong-tol-ancol
Hujan Deras Bikin Dinding dan Atap 4 Rumah Warga Ciawi Bogor Ambruk,31/3/2024 20:52 WIB,https://news.detik.com/berita/d-7271042/hujan-deras-bikin-dinding-dan-atap-4-rumah-warga-ciawi-bogor-ambruk
"Puji Koordinasi Persiapan Angkutan Lebaran Jabar, Menhub: Senang, Kompak",31/3/2024 20:47 WIB,https://news.detik.com/berita/d-7271039/puji-koordinasi-persiapan-angkutan-lebaran-jabar-menhub-senang-kompak
7 Pernyataan Panglima TNI soal Kebakaran Gudang Amunisi,31/3/2024 20:46 WIB,https://news.detik.com/berita/d-7271038/7-pernyataan-panglima-tni-soal-kebakaran-gudang-amunisi
Pemotor di Depok Kabur Usai Tabrak Gerobak Sate,31/3/2024 20:23 WIB,https://news.detik.com/berita/d-7271003/pemotor-di-depok-kabur-usai-tabrak-gerobak-sate
Kajati Sumbar soal ke Saudi Bareng Gubernur: Penyidikan di Disdik Profesional,31/3/2024 20:11 WIB,https://news.detik.com/berita/d-7270996/kajati-sumbar-soal-ke-saudi-bareng-gubernur-penyidikan-di-disdik-profesional
Kado Rolls-Royce dari Harvey Moeis ke Sandra Dewi Disita Kejagung!,01/4/2024 23:53 WIB,https://news.detik.com/berita/d-7273159/kado-rolls-royce-dari-harvey-moeis-ke-sandra-dewi-disita-kejagung
MK Sebut Menteri Dipanggil dalam Sidang Sengketa Pilpres Tak Bisa Diwakili,01/4/2024 23:39 WIB,https://news.detik.com/pemilu/d-7273149/mk-sebut-menteri-dipanggil-dalam-sidang-sengketa-pilpres-tak-bisa-diwakili
"Bukber di Rumah Dinas, Ma'ruf Amin: Bulan Ramadan Terakhir sebagai Wapres",01/4/2024 23:32 WIB,https://news.detik.com/berita/d-7273145/bukber-di-rumah-dinas-maruf-amin-bulan-ramadan-terakhir-sebagai-wapres
Robert Bonosusatya Selesai Diperiksa Kejagung Terkait Kasus Korupsi Timah,01/4/2024 23:17 WIB,https://news.detik.com/berita/d-7273126/robert-bonosusatya-selesai-diperiksa-kejagung-terkait-kasus-korupsi-timah
"Dikejar dan Dituduh Maling Mobil, Dokter di Jambi Tewas Tabrak Tiang Listrik",01/4/2024 23:13 WIB,https://news.detik.com/berita/d-7273117/dikejar-dan-dituduh-maling-mobil-dokter-di-jambi-tewas-tabrak-tiang-listrik
Bamsoet Dorong Anak Muda Kuasai Teknologi Digital di Tengah Pesatnya AI,01/4/2024 23:12 WIB,https://news.detik.com/berita/d-7273099/bamsoet-dorong-anak-muda-kuasai-teknologi-digital-di-tengah-pesatnya-ai
Kodim Bogor Buka Puasa Bareng Warga yang Terdampak Kebakaran Gudang Munisi,01/4/2024 23:08 WIB,https://news.detik.com/berita/d-7273113/kodim-bogor-buka-puasa-bareng-warga-yang-terdampak-kebakaran-gudang-munisi
Bamsoet Apresiasi Kementan Tingkatkan Alokasi Subsidi Pupuk Petani,01/4/2024 23:00 WIB,https://news.detik.com/berita/d-7273094/bamsoet-apresiasi-kementan-tingkatkan-alokasi-subsidi-pupuk-petani
Bamsoet Tegaskan Bangsa Indonesia Terus Dukung Kemerdekaan Palestina,01/4/2024 22:47 WIB,https://news.detik.com/berita/d-7273089/bamsoet-tegaskan-bangsa-indonesia-terus-dukung-kemerdekaan-palestina
"Wartawan Jadi Korban Penipuan Belanja Online, Total Kerugian Rp 66,3 Juta",01/4/2024 22:47 WIB,https://news.detik.com/berita/d-7273087/wartawan-jadi-korban-penipuan-belanja-online-total-kerugian-rp-66-3-juta
"Sidang MK, Saksi AMIN Sebut Guru di Medan Diarahkan Dukung Prabowo",01/4/2024 22:46 WIB,https://news.detik.com/pemilu/d-7273088/sidang-mk-saksi-amin-sebut-guru-di-medan-diarahkan-dukung-prabowo
Wapres soal Sengketa Pilpres di MK: Panas di Dalam tapi Tak Gejolak di Luar,01/4/2024 22:42 WIB,https://news.detik.com/pemilu/d-7273083/wapres-soal-sengketa-pilpres-di-mk-panas-di-dalam-tapi-tak-gejolak-di-luar
"Prabowo Bertemu Xi Jinping di China, Bahas Pertahanan hingga Ekonomi",01/4/2024 22:36 WIB,https://news.detik.com/berita/d-7273079/prabowo-bertemu-xi-jinping-di-china-bahas-pertahanan-hingga-ekonomi
Hasto Bantah Ibaratkan Gibran dengan Sopir Truk Kecelakaan GT Halim,01/4/2024 22:25 WIB,https://news.detik.com/pemilu/d-7273073/hasto-bantah-ibaratkan-gibran-dengan-sopir-truk-kecelakaan-gt-halim
Kata Airlangga soal Peluang Golkar-PDIP Berkoalisi pada Pilkada 2024,01/4/2024 22:23 WIB,https://news.detik.com/pemilu/d-7273071/kata-airlangga-soal-peluang-golkar-pdip-berkoalisi-pada-pilkada-2024
"263 Polhut Ikuti Upacara Penutupan Diklat di Setukpa, Siap Tugas di Lapangan",01/4/2024 22:14 WIB,https://news.detik.com/berita/d-7273068/263-polhut-ikuti-upacara-penutupan-diklat-di-setukpa-siap-tugas-di-lapangan
"Buntut Aksi Pengeroyokan, Ormas di Pandeglang Sweeping Kantor Kosipa",02/4/2024 23:58 WIB,https://news.detik.com/berita/d-7275119/buntut-aksi-pengeroyokan-ormas-di-pandeglang-sweeping-kantor-kosipa
Polisi Selidiki Aksi Viral Pemuda Konvoi dan Nyalakan Petasan di Depok,02/4/2024 23:40 WIB,https://news.detik.com/berita/d-7275096/polisi-selidiki-aksi-viral-pemuda-konvoi-dan-nyalakan-petasan-di-depok
"Undang Tim 01-02-03 Bukber, HIPMI Ingin Bangun Persatuan Usai Pilpres",02/4/2024 23:35 WIB,https://news.detik.com/pemilu/d-7275090/undang-tim-01-02-03-bukber-hipmi-ingin-bangun-persatuan-usai-pilpres
Sidang MK Besok: KPU Bawa 3 Saksi-Ahli dan Bawaslu 9 Saksi-Ahli,02/4/2024 23:23 WIB,https://news.detik.com/pemilu/d-7275083/sidang-mk-besok-kpu-bawa-3-saksi-ahli-dan-bawaslu-9-saksi-ahli
Syarat Maju Pilgub DKI Jalur Perseorangan: Dapat 618 Ribu KTP Dukungan,02/4/2024 23:18 WIB,https://news.detik.com/pemilu/d-7275080/syarat-maju-pilgub-dki-jalur-perseorangan-dapat-618-ribu-ktp-dukungan
"Investasi Mandek Gegara Pilpres, HIPMI Harap MK Segera Beri Kepastian",02/4/2024 23:11 WIB,https://news.detik.com/pemilu/d-7275075/investasi-mandek-gegara-pilpres-hipmi-harap-mk-segera-beri-kepastian
Marsdya Tonny Mohon Doa Restu Usai Ditunjuk Jokowi Jadi KSAU,02/4/2024 23:06 WIB,https://news.detik.com/berita/d-7275074/marsdya-tonny-mohon-doa-restu-usai-ditunjuk-jokowi-jadi-ksau
"Ahli Tim Ganjar Sebut Ada Manipulasi Suara Sirekap, Minta Audit Forensik",02/4/2024 22:55 WIB,https://news.detik.com/pemilu/d-7275069/ahli-tim-ganjar-sebut-ada-manipulasi-suara-sirekap-minta-audit-forensik
"Viral Pemuda Konvoi dan Nyalakan Petasan di Depok, Polisi Bubarkan",02/4/2024 22:53 WIB,https://news.detik.com/berita/d-7275067/viral-pemuda-konvoi-dan-nyalakan-petasan-di-depok-polisi-bubarkan
"Jumlah TPS di Pilgub Lebih Sedikit Dibanding Pilpres, Ini Penjelasan KPU DKI",02/4/2024 22:48 WIB,https://news.detik.com/pemilu/d-7275064/jumlah-tps-di-pilgub-lebih-sedikit-dibanding-pilpres-ini-penjelasan-kpu-dki
Maruarar Sirait Bicara Kemungkinan PDIP Merapat ke Koalisi Prabowo,02/4/2024 22:47 WIB,https://news.detik.com/pemilu/d-7275061/maruarar-sirait-bicara-kemungkinan-pdip-merapat-ke-koalisi-prabowo
Ketua DPRD Harap Kabupaten Bogor Jadi Tujuan Wisata Lebaran,02/4/2024 22:31 WIB,https://news.detik.com/berita/d-7275050/ketua-dprd-harap-kabupaten-bogor-jadi-tujuan-wisata-lebaran
Kapolri ke Jajaran: Berikan Pelayanan Terbaik ke Pemudik,02/4/2024 22:30 WIB,https://news.detik.com/berita/d-7275051/kapolri-ke-jajaran-berikan-pelayanan-terbaik-ke-pemudik
